disease,entrez_id
autoimmune diseases,4277
autoimmune diseases,4276
autoimmune diseases,7297
autoimmune diseases,639
autoimmune diseases,4279
autoimmune diseases,121260
autoimmune diseases,965
autoimmune diseases,344462
autoimmune diseases,3687
autoimmune diseases,969
autoimmune diseases,3684
autoimmune diseases,57176
autoimmune diseases,2516
autoimmune diseases,1512
autoimmune diseases,100130889
autoimmune diseases,2741
autoimmune diseases,2743
autoimmune diseases,2135
autoimmune diseases,10461
autoimmune diseases,4795
autoimmune diseases,152100
autoimmune diseases,7332
autoimmune diseases,356
autoimmune diseases,8859
autoimmune diseases,100131609
autoimmune diseases,1786
autoimmune diseases,80737
autoimmune diseases,80736
autoimmune diseases,400223
autoimmune diseases,401250
autoimmune diseases,57827
autoimmune diseases,1773
autoimmune diseases,78994
autoimmune diseases,5376
autoimmune diseases,7054
autoimmune diseases,389715
autoimmune diseases,115509
autoimmune diseases,678
autoimmune diseases,3481
autoimmune diseases,8635
autoimmune diseases,677
autoimmune diseases,3135
autoimmune diseases,3132
autoimmune diseases,8740
autoimmune diseases,394263
autoimmune diseases,29121
autoimmune diseases,100293534
autoimmune diseases,344423
autoimmune diseases,10320
autoimmune diseases,64288
autoimmune diseases,352997
autoimmune diseases,100270827
autoimmune diseases,53832
autoimmune diseases,4803
autoimmune diseases,919
autoimmune diseases,23498
autoimmune diseases,54899
autoimmune diseases,170679
autoimmune diseases,353011
autoimmune diseases,843
autoimmune diseases,841
autoimmune diseases,4295
autoimmune diseases,387117
autoimmune diseases,54536
autoimmune diseases,56169
autoimmune diseases,80862
autoimmune diseases,100189539
autoimmune diseases,10554
autoimmune diseases,6605
autoimmune diseases,10255
autoimmune diseases,10558
autoimmune diseases,7412
autoimmune diseases,55315
autoimmune diseases,27120
autoimmune diseases,5788
autoimmune diseases,64135
autoimmune diseases,1594
autoimmune diseases,1591
autoimmune diseases,3075
autoimmune diseases,3172
autoimmune diseases,2213
autoimmune diseases,5341
autoimmune diseases,51646
autoimmune diseases,720
autoimmune diseases,721
autoimmune diseases,23534
autoimmune diseases,7936
autoimmune diseases,729816
autoimmune diseases,6941
autoimmune diseases,283165
autoimmune diseases,3304
autoimmune diseases,958
autoimmune diseases,6148
autoimmune diseases,3109
autoimmune diseases,3106
autoimmune diseases,3107
autoimmune diseases,100271063
autoimmune diseases,90355
autoimmune diseases,50943
autoimmune diseases,84769
autoimmune diseases,84162
autoimmune diseases,9517
autoimmune diseases,7741
autoimmune diseases,80018
autoimmune diseases,4855
autoimmune diseases,6231
retinal diseases,1302
retinal diseases,762
retinal diseases,2652
retinal diseases,1261
retinal diseases,3078
retinal diseases,6121
retinal diseases,10210
retinal diseases,10554
retinal diseases,6100
retinal diseases,10516
retinal diseases,24
retinal diseases,4901
retinal diseases,1071
retinal diseases,10585
retinal diseases,629
retinal diseases,6247
retinal diseases,8224
retinal diseases,5148
retinal diseases,718
retinal diseases,717
retinal diseases,3769
retinal diseases,5145
retinal diseases,7399
retinal diseases,10529
retinal diseases,5995
retinal diseases,9709
retinal diseases,64072
retinal diseases,343035
retinal diseases,5146
retinal diseases,6094
retinal diseases,6010
retinal diseases,84140
retinal diseases,6017
retinal diseases,4647
retinal diseases,7439
retinal diseases,169522
retinal diseases,1258
retinal diseases,10594
retinal diseases,346007
retinal diseases,2074
retinal diseases,360023
retinal diseases,5158
retinal diseases,9094
retinal diseases,221527
retinal diseases,8322
retinal diseases,6785
retinal diseases,6261
retinal diseases,80184
retinal diseases,22999
retinal diseases,1524
retinal diseases,54714
retinal diseases,221416
retinal diseases,5961
retinal diseases,1406
retinal diseases,10877
retinal diseases,1259
retinal diseases,285600
retinal diseases,8754
retinal diseases,124590
retinal diseases,65217
retinal diseases,4117
retinal diseases,23418
retinal diseases,388939
retinal diseases,130557
retinal diseases,118663
retinal diseases,7148
retinal diseases,79955
retinal diseases,83394
retinal diseases,220202
retinal diseases,5978
retinal diseases,7422
retinal diseases,2165
retinal diseases,83552
retinal diseases,1001
retinal diseases,80864
retinal diseases,3614
retinal diseases,9129
retinal diseases,84898
retinal diseases,93589
retinal diseases,441726
retinal diseases,83872
retinal diseases,3000
retinal diseases,55812
retinal diseases,259266
retinal diseases,79947
retinal diseases,7099
retinal diseases,64218
retinal diseases,84059
retinal diseases,6048
retinal diseases,25861
retinal diseases,3080
retinal diseases,375298
retinal diseases,728458
retinal diseases,114902
retinal diseases,3075
retinal diseases,25794
retinal diseases,5654
retinal diseases,81579
retinal diseases,58504
retinal diseases,84100
retinal diseases,6295
retinal diseases,4867
retinal diseases,26121
retinal diseases,92211
retinal diseases,3990
retinal diseases,7401
retinal diseases,387715
retinal diseases,7287
retinal diseases,10002
retinal diseases,7936
retinal diseases,6499
retinal diseases,59338
retinal diseases,57096
retinal diseases,343450
retinal diseases,55975
retinal diseases,768206
retinal diseases,9227
retinal diseases,84839
retinal diseases,145226
retinal diseases,123016
retinal diseases,7078
retinal diseases,5149
retinal diseases,6103
retinal diseases,6102
retinal diseases,24148
retinal diseases,10083
retinal diseases,221294
retinal diseases,5925
retinal diseases,266722
retinal diseases,8842
retinal diseases,728402
retinal diseases,23746
retinal diseases,1797
retinal diseases,778
retinal diseases,2978
retinal diseases,2979
retinal diseases,10461
retinal diseases,26504
retinal diseases,4508
retinal diseases,8797
retinal diseases,1280
retinal diseases,3420
retinal diseases,3426
retinal diseases,5444
retinal diseases,50939
retinal diseases,8859
retinal diseases,1471
retinal diseases,167691
retinal diseases,23020
retinal diseases,6101
retinal diseases,81494
blood platelet disorders,3717
blood platelet disorders,11093
blood platelet disorders,629
blood platelet disorders,4179
blood platelet disorders,8546
blood platelet disorders,3674
blood platelet disorders,7454
blood platelet disorders,3690
blood platelet disorders,84930
blood platelet disorders,79803
blood platelet disorders,718
blood platelet disorders,7056
blood platelet disorders,3257
blood platelet disorders,26258
blood platelet disorders,84343
blood platelet disorders,388552
blood platelet disorders,2815
blood platelet disorders,2812
blood platelet disorders,54205
blood platelet disorders,23218
blood platelet disorders,3075
blood platelet disorders,11234
blood platelet disorders,948
blood platelet disorders,89781
blood platelet disorders,7066
blood platelet disorders,3426
blood platelet disorders,84062
blood platelet disorders,81494
"leukemia, myeloid, acute",5159
"leukemia, myeloid, acute",3717
"leukemia, myeloid, acute",64783
"leukemia, myeloid, acute",4026
"leukemia, myeloid, acute",64324
"leukemia, myeloid, acute",7913
"leukemia, myeloid, acute",8522
"leukemia, myeloid, acute",9321
"leukemia, myeloid, acute",23305
"leukemia, myeloid, acute",26511
"leukemia, myeloid, acute",2322
"leukemia, myeloid, acute",2521
"leukemia, myeloid, acute",79142
"leukemia, myeloid, acute",4928
"leukemia, myeloid, acute",5371
"leukemia, myeloid, acute",57591
"leukemia, myeloid, acute",84936
"leukemia, myeloid, acute",2078
"leukemia, myeloid, acute",2033
"leukemia, myeloid, acute",3815
"leukemia, myeloid, acute",63976
"leukemia, myeloid, acute",7704
"leukemia, myeloid, acute",4330
"leukemia, myeloid, acute",4869
"leukemia, myeloid, acute",153090
"leukemia, myeloid, acute",57082
"leukemia, myeloid, acute",4629
"leukemia, myeloid, acute",8021
"leukemia, myeloid, acute",2120
"leukemia, myeloid, acute",3205
"leukemia, myeloid, acute",2122
"leukemia, myeloid, acute",54904
"leukemia, myeloid, acute",861
"leukemia, myeloid, acute",862
"leukemia, myeloid, acute",865
"leukemia, myeloid, acute",2000
"leukemia, myeloid, acute",3845
"leukemia, myeloid, acute",10499
"leukemia, myeloid, acute",7994
"leukemia, myeloid, acute",5914
"leukemia, myeloid, acute",1387
"leukemia, myeloid, acute",10801
"leukemia, myeloid, acute",8833
arthritis,167826
arthritis,23046
arthritis,53940
arthritis,4049
arthritis,7117
arthritis,259308
arthritis,116085
arthritis,4148
arthritis,2487
arthritis,3127
arthritis,3559
arthritis,25949
arthritis,10665
arthritis,267015
arthritis,389715
arthritis,400867
arthritis,3837
arthritis,3135
arthritis,200734
arthritis,1493
arthritis,23569
arthritis,7128
arthritis,3132
arthritis,7124
arthritis,6014
arthritis,149233
arthritis,344423
arthritis,3569
arthritis,164832
arthritis,54829
arthritis,10758
arthritis,56244
arthritis,55937
arthritis,100270827
arthritis,23263
arthritis,3309
arthritis,200728
arthritis,4282
arthritis,7369
arthritis,79722
arthritis,84871
arthritis,196527
arthritis,51752
arthritis,90355
arthritis,389203
arthritis,7536
arthritis,5966
arthritis,6583
arthritis,1235
arthritis,79667
arthritis,3663
arthritis,8200
arthritis,353011
arthritis,4055
arthritis,26147
arthritis,6775
arthritis,640
arthritis,5871
arthritis,3123
arthritis,83648
arthritis,7547
arthritis,3593
arthritis,390283
arthritis,100271278
arthritis,7092
arthritis,3516
arthritis,114182
arthritis,115352
arthritis,56606
arthritis,6366
arthritis,4277
arthritis,4276
arthritis,56172
arthritis,359775
arthritis,100507436
arthritis,344462
arthritis,2895
arthritis,864
arthritis,10678
arthritis,23534
arthritis,54665
arthritis,729816
arthritis,5649
arthritis,9755
arthritis,5211
arthritis,958
arthritis,11170
arthritis,54875
arthritis,10085
arthritis,26191
arthritis,3107
arthritis,40
arthritis,326
arthritis,5289
arthritis,147
arthritis,391282
arthritis,3899
arthritis,257397
arthritis,4795
arthritis,6446
arthritis,3119
arthritis,3118
arthritis,3117
arthritis,139363
arthritis,4855
arthritis,7185
"demyelinating autoimmune diseases, cns",100131609
"demyelinating autoimmune diseases, cns",100130889
"demyelinating autoimmune diseases, cns",5747
"demyelinating autoimmune diseases, cns",401250
"demyelinating autoimmune diseases, cns",5820
"demyelinating autoimmune diseases, cns",4234
"demyelinating autoimmune diseases, cns",3122
"demyelinating autoimmune diseases, cns",10892
"demyelinating autoimmune diseases, cns",3120
"demyelinating autoimmune diseases, cns",3127
"demyelinating autoimmune diseases, cns",3559
"demyelinating autoimmune diseases, cns",10665
"demyelinating autoimmune diseases, cns",267015
"demyelinating autoimmune diseases, cns",267016
"demyelinating autoimmune diseases, cns",352961
"demyelinating autoimmune diseases, cns",678
"demyelinating autoimmune diseases, cns",868
"demyelinating autoimmune diseases, cns",717
"demyelinating autoimmune diseases, cns",54207
"demyelinating autoimmune diseases, cns",677
"demyelinating autoimmune diseases, cns",5460
"demyelinating autoimmune diseases, cns",3132
"demyelinating autoimmune diseases, cns",100189469
"demyelinating autoimmune diseases, cns",131368
"demyelinating autoimmune diseases, cns",79970
"demyelinating autoimmune diseases, cns",554251
"demyelinating autoimmune diseases, cns",5594
"demyelinating autoimmune diseases, cns",6565
"demyelinating autoimmune diseases, cns",2315
"demyelinating autoimmune diseases, cns",3123
"demyelinating autoimmune diseases, cns",921
"demyelinating autoimmune diseases, cns",923
"demyelinating autoimmune diseases, cns",56244
"demyelinating autoimmune diseases, cns",199
"demyelinating autoimmune diseases, cns",10538
"demyelinating autoimmune diseases, cns",352997
"demyelinating autoimmune diseases, cns",116935
"demyelinating autoimmune diseases, cns",221527
"demyelinating autoimmune diseases, cns",6148
"demyelinating autoimmune diseases, cns",5491
"demyelinating autoimmune diseases, cns",253018
"demyelinating autoimmune diseases, cns",4280
"demyelinating autoimmune diseases, cns",3575
"demyelinating autoimmune diseases, cns",23498
"demyelinating autoimmune diseases, cns",170679
"demyelinating autoimmune diseases, cns",23095
"demyelinating autoimmune diseases, cns",359758
"demyelinating autoimmune diseases, cns",7148
"demyelinating autoimmune diseases, cns",3394
"demyelinating autoimmune diseases, cns",6774
"demyelinating autoimmune diseases, cns",5341
"demyelinating autoimmune diseases, cns",11262
"demyelinating autoimmune diseases, cns",644020
"demyelinating autoimmune diseases, cns",54536
"demyelinating autoimmune diseases, cns",3593
"demyelinating autoimmune diseases, cns",56169
"demyelinating autoimmune diseases, cns",629
"demyelinating autoimmune diseases, cns",2294
"demyelinating autoimmune diseases, cns",8320
"demyelinating autoimmune diseases, cns",7919
"demyelinating autoimmune diseases, cns",353002
"demyelinating autoimmune diseases, cns",7917
"demyelinating autoimmune diseases, cns",7916
"demyelinating autoimmune diseases, cns",7412
"demyelinating autoimmune diseases, cns",27120
"demyelinating autoimmune diseases, cns",3087
"demyelinating autoimmune diseases, cns",5788
"demyelinating autoimmune diseases, cns",10919
"demyelinating autoimmune diseases, cns",4277
"demyelinating autoimmune diseases, cns",4276
"demyelinating autoimmune diseases, cns",160365
"demyelinating autoimmune diseases, cns",1594
"demyelinating autoimmune diseases, cns",1591
"demyelinating autoimmune diseases, cns",64332
"demyelinating autoimmune diseases, cns",8477
"demyelinating autoimmune diseases, cns",965
"demyelinating autoimmune diseases, cns",54806
"demyelinating autoimmune diseases, cns",5428
"demyelinating autoimmune diseases, cns",5796
"demyelinating autoimmune diseases, cns",7936
"demyelinating autoimmune diseases, cns",729816
"demyelinating autoimmune diseases, cns",6891
"demyelinating autoimmune diseases, cns",100133941
"demyelinating autoimmune diseases, cns",2135
"demyelinating autoimmune diseases, cns",3109
"demyelinating autoimmune diseases, cns",3106
"demyelinating autoimmune diseases, cns",3107
"demyelinating autoimmune diseases, cns",60468
"demyelinating autoimmune diseases, cns",8449
"demyelinating autoimmune diseases, cns",8740
"demyelinating autoimmune diseases, cns",22898
"demyelinating autoimmune diseases, cns",147
"demyelinating autoimmune diseases, cns",387122
"demyelinating autoimmune diseases, cns",116379
"demyelinating autoimmune diseases, cns",440836
"demyelinating autoimmune diseases, cns",53832
"demyelinating autoimmune diseases, cns",117289
"demyelinating autoimmune diseases, cns",10461
"demyelinating autoimmune diseases, cns",152100
"demyelinating autoimmune diseases, cns",84769
"demyelinating autoimmune diseases, cns",1041
"demyelinating autoimmune diseases, cns",3119
"demyelinating autoimmune diseases, cns",3118
"demyelinating autoimmune diseases, cns",3117
"demyelinating autoimmune diseases, cns",7132
"demyelinating autoimmune diseases, cns",942
"demyelinating autoimmune diseases, cns",3112
"demyelinating autoimmune diseases, cns",148867
"demyelinating autoimmune diseases, cns",4855
retinal dystrophies,5158
retinal dystrophies,7287
retinal dystrophies,1302
